scope,task,sample_index,origin_row,origin_time,target_start,target_end,block,all_required_values_finite,formal_test_sample
selection_interval_L0_not_test_not_neural,168h_6h,185,353,2014-05-15T17:00:00,2014-05-15T17:00:00,2014-05-15T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,186,354,2014-05-15T18:00:00,2014-05-15T18:00:00,2014-05-15T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,187,355,2014-05-15T19:00:00,2014-05-15T19:00:00,2014-05-16T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,188,356,2014-05-15T20:00:00,2014-05-15T20:00:00,2014-05-16T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,189,357,2014-05-15T21:00:00,2014-05-15T21:00:00,2014-05-16T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,190,358,2014-05-15T22:00:00,2014-05-15T22:00:00,2014-05-16T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,191,359,2014-05-15T23:00:00,2014-05-15T23:00:00,2014-05-16T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,192,360,2014-05-16T00:00:00,2014-05-16T00:00:00,2014-05-16T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,193,361,2014-05-16T01:00:00,2014-05-16T01:00:00,2014-05-16T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,194,362,2014-05-16T02:00:00,2014-05-16T02:00:00,2014-05-16T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,195,363,2014-05-16T03:00:00,2014-05-16T03:00:00,2014-05-16T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,196,364,2014-05-16T04:00:00,2014-05-16T04:00:00,2014-05-16T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,197,365,2014-05-16T05:00:00,2014-05-16T05:00:00,2014-05-16T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,198,366,2014-05-16T06:00:00,2014-05-16T06:00:00,2014-05-16T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,199,367,2014-05-16T07:00:00,2014-05-16T07:00:00,2014-05-16T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,200,368,2014-05-16T08:00:00,2014-05-16T08:00:00,2014-05-16T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,201,369,2014-05-16T09:00:00,2014-05-16T09:00:00,2014-05-16T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,202,370,2014-05-16T10:00:00,2014-05-16T10:00:00,2014-05-16T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,203,371,2014-05-16T11:00:00,2014-05-16T11:00:00,2014-05-16T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,204,372,2014-05-16T12:00:00,2014-05-16T12:00:00,2014-05-16T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,205,373,2014-05-16T13:00:00,2014-05-16T13:00:00,2014-05-16T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,206,374,2014-05-16T14:00:00,2014-05-16T14:00:00,2014-05-16T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,207,375,2014-05-16T15:00:00,2014-05-16T15:00:00,2014-05-16T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,208,376,2014-05-16T16:00:00,2014-05-16T16:00:00,2014-05-16T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,209,377,2014-05-16T17:00:00,2014-05-16T17:00:00,2014-05-16T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,210,378,2014-05-16T18:00:00,2014-05-16T18:00:00,2014-05-16T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,211,379,2014-05-16T19:00:00,2014-05-16T19:00:00,2014-05-17T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,212,380,2014-05-16T20:00:00,2014-05-16T20:00:00,2014-05-17T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,213,381,2014-05-16T21:00:00,2014-05-16T21:00:00,2014-05-17T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,214,382,2014-05-16T22:00:00,2014-05-16T22:00:00,2014-05-17T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,215,383,2014-05-16T23:00:00,2014-05-16T23:00:00,2014-05-17T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,216,384,2014-05-17T00:00:00,2014-05-17T00:00:00,2014-05-17T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,217,385,2014-05-17T01:00:00,2014-05-17T01:00:00,2014-05-17T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,218,386,2014-05-17T02:00:00,2014-05-17T02:00:00,2014-05-17T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,219,387,2014-05-17T03:00:00,2014-05-17T03:00:00,2014-05-17T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,220,388,2014-05-17T04:00:00,2014-05-17T04:00:00,2014-05-17T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,221,389,2014-05-17T05:00:00,2014-05-17T05:00:00,2014-05-17T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,222,390,2014-05-17T06:00:00,2014-05-17T06:00:00,2014-05-17T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,223,391,2014-05-17T07:00:00,2014-05-17T07:00:00,2014-05-17T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,224,392,2014-05-17T08:00:00,2014-05-17T08:00:00,2014-05-17T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,225,393,2014-05-17T09:00:00,2014-05-17T09:00:00,2014-05-17T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,226,394,2014-05-17T10:00:00,2014-05-17T10:00:00,2014-05-17T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,227,395,2014-05-17T11:00:00,2014-05-17T11:00:00,2014-05-17T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,228,396,2014-05-17T12:00:00,2014-05-17T12:00:00,2014-05-17T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,229,397,2014-05-17T13:00:00,2014-05-17T13:00:00,2014-05-17T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,230,398,2014-05-17T14:00:00,2014-05-17T14:00:00,2014-05-17T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,231,399,2014-05-17T15:00:00,2014-05-17T15:00:00,2014-05-17T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,232,400,2014-05-17T16:00:00,2014-05-17T16:00:00,2014-05-17T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,233,401,2014-05-17T17:00:00,2014-05-17T17:00:00,2014-05-17T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,234,402,2014-05-17T18:00:00,2014-05-17T18:00:00,2014-05-17T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,235,403,2014-05-17T19:00:00,2014-05-17T19:00:00,2014-05-18T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,236,404,2014-05-17T20:00:00,2014-05-17T20:00:00,2014-05-18T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,237,405,2014-05-17T21:00:00,2014-05-17T21:00:00,2014-05-18T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,238,406,2014-05-17T22:00:00,2014-05-17T22:00:00,2014-05-18T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,239,407,2014-05-17T23:00:00,2014-05-17T23:00:00,2014-05-18T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,240,408,2014-05-18T00:00:00,2014-05-18T00:00:00,2014-05-18T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,241,409,2014-05-18T01:00:00,2014-05-18T01:00:00,2014-05-18T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,242,410,2014-05-18T02:00:00,2014-05-18T02:00:00,2014-05-18T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,243,411,2014-05-18T03:00:00,2014-05-18T03:00:00,2014-05-18T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,244,412,2014-05-18T04:00:00,2014-05-18T04:00:00,2014-05-18T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,245,413,2014-05-18T05:00:00,2014-05-18T05:00:00,2014-05-18T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,246,414,2014-05-18T06:00:00,2014-05-18T06:00:00,2014-05-18T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,247,415,2014-05-18T07:00:00,2014-05-18T07:00:00,2014-05-18T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,248,416,2014-05-18T08:00:00,2014-05-18T08:00:00,2014-05-18T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,249,417,2014-05-18T09:00:00,2014-05-18T09:00:00,2014-05-18T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,250,418,2014-05-18T10:00:00,2014-05-18T10:00:00,2014-05-18T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,251,419,2014-05-18T11:00:00,2014-05-18T11:00:00,2014-05-18T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,252,420,2014-05-18T12:00:00,2014-05-18T12:00:00,2014-05-18T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,253,421,2014-05-18T13:00:00,2014-05-18T13:00:00,2014-05-18T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,254,422,2014-05-18T14:00:00,2014-05-18T14:00:00,2014-05-18T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,255,423,2014-05-18T15:00:00,2014-05-18T15:00:00,2014-05-18T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,256,424,2014-05-18T16:00:00,2014-05-18T16:00:00,2014-05-18T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,257,425,2014-05-18T17:00:00,2014-05-18T17:00:00,2014-05-18T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,258,426,2014-05-18T18:00:00,2014-05-18T18:00:00,2014-05-18T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,259,427,2014-05-18T19:00:00,2014-05-18T19:00:00,2014-05-19T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,260,428,2014-05-18T20:00:00,2014-05-18T20:00:00,2014-05-19T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,261,429,2014-05-18T21:00:00,2014-05-18T21:00:00,2014-05-19T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,262,430,2014-05-18T22:00:00,2014-05-18T22:00:00,2014-05-19T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,263,431,2014-05-18T23:00:00,2014-05-18T23:00:00,2014-05-19T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,264,432,2014-05-19T00:00:00,2014-05-19T00:00:00,2014-05-19T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,265,433,2014-05-19T01:00:00,2014-05-19T01:00:00,2014-05-19T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,266,434,2014-05-19T02:00:00,2014-05-19T02:00:00,2014-05-19T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,267,435,2014-05-19T03:00:00,2014-05-19T03:00:00,2014-05-19T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,268,436,2014-05-19T04:00:00,2014-05-19T04:00:00,2014-05-19T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,269,437,2014-05-19T05:00:00,2014-05-19T05:00:00,2014-05-19T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,270,438,2014-05-19T06:00:00,2014-05-19T06:00:00,2014-05-19T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,271,439,2014-05-19T07:00:00,2014-05-19T07:00:00,2014-05-19T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,272,440,2014-05-19T08:00:00,2014-05-19T08:00:00,2014-05-19T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,273,441,2014-05-19T09:00:00,2014-05-19T09:00:00,2014-05-19T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,274,442,2014-05-19T10:00:00,2014-05-19T10:00:00,2014-05-19T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,275,443,2014-05-19T11:00:00,2014-05-19T11:00:00,2014-05-19T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,276,444,2014-05-19T12:00:00,2014-05-19T12:00:00,2014-05-19T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,277,445,2014-05-19T13:00:00,2014-05-19T13:00:00,2014-05-19T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,278,446,2014-05-19T14:00:00,2014-05-19T14:00:00,2014-05-19T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,279,447,2014-05-19T15:00:00,2014-05-19T15:00:00,2014-05-19T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,280,448,2014-05-19T16:00:00,2014-05-19T16:00:00,2014-05-19T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,281,449,2014-05-19T17:00:00,2014-05-19T17:00:00,2014-05-19T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,282,450,2014-05-19T18:00:00,2014-05-19T18:00:00,2014-05-19T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,283,451,2014-05-19T19:00:00,2014-05-19T19:00:00,2014-05-20T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,284,452,2014-05-19T20:00:00,2014-05-19T20:00:00,2014-05-20T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,285,453,2014-05-19T21:00:00,2014-05-19T21:00:00,2014-05-20T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,286,454,2014-05-19T22:00:00,2014-05-19T22:00:00,2014-05-20T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,287,455,2014-05-19T23:00:00,2014-05-19T23:00:00,2014-05-20T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,288,456,2014-05-20T00:00:00,2014-05-20T00:00:00,2014-05-20T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,289,457,2014-05-20T01:00:00,2014-05-20T01:00:00,2014-05-20T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,290,458,2014-05-20T02:00:00,2014-05-20T02:00:00,2014-05-20T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,291,459,2014-05-20T03:00:00,2014-05-20T03:00:00,2014-05-20T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,292,460,2014-05-20T04:00:00,2014-05-20T04:00:00,2014-05-20T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,293,461,2014-05-20T05:00:00,2014-05-20T05:00:00,2014-05-20T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,294,462,2014-05-20T06:00:00,2014-05-20T06:00:00,2014-05-20T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,295,463,2014-05-20T07:00:00,2014-05-20T07:00:00,2014-05-20T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,296,464,2014-05-20T08:00:00,2014-05-20T08:00:00,2014-05-20T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,297,465,2014-05-20T09:00:00,2014-05-20T09:00:00,2014-05-20T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,298,466,2014-05-20T10:00:00,2014-05-20T10:00:00,2014-05-20T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,299,467,2014-05-20T11:00:00,2014-05-20T11:00:00,2014-05-20T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,300,468,2014-05-20T12:00:00,2014-05-20T12:00:00,2014-05-20T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,301,469,2014-05-20T13:00:00,2014-05-20T13:00:00,2014-05-20T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,302,470,2014-05-20T14:00:00,2014-05-20T14:00:00,2014-05-20T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,303,471,2014-05-20T15:00:00,2014-05-20T15:00:00,2014-05-20T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,304,472,2014-05-20T16:00:00,2014-05-20T16:00:00,2014-05-20T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,305,473,2014-05-20T17:00:00,2014-05-20T17:00:00,2014-05-20T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,306,474,2014-05-20T18:00:00,2014-05-20T18:00:00,2014-05-20T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,307,475,2014-05-20T19:00:00,2014-05-20T19:00:00,2014-05-21T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,308,476,2014-05-20T20:00:00,2014-05-20T20:00:00,2014-05-21T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,309,477,2014-05-20T21:00:00,2014-05-20T21:00:00,2014-05-21T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,310,478,2014-05-20T22:00:00,2014-05-20T22:00:00,2014-05-21T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,311,479,2014-05-20T23:00:00,2014-05-20T23:00:00,2014-05-21T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,312,480,2014-05-21T00:00:00,2014-05-21T00:00:00,2014-05-21T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,313,481,2014-05-21T01:00:00,2014-05-21T01:00:00,2014-05-21T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,314,482,2014-05-21T02:00:00,2014-05-21T02:00:00,2014-05-21T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,315,483,2014-05-21T03:00:00,2014-05-21T03:00:00,2014-05-21T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,316,484,2014-05-21T04:00:00,2014-05-21T04:00:00,2014-05-21T09:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,317,485,2014-05-21T05:00:00,2014-05-21T05:00:00,2014-05-21T10:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,318,486,2014-05-21T06:00:00,2014-05-21T06:00:00,2014-05-21T11:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,319,487,2014-05-21T07:00:00,2014-05-21T07:00:00,2014-05-21T12:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,320,488,2014-05-21T08:00:00,2014-05-21T08:00:00,2014-05-21T13:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,321,489,2014-05-21T09:00:00,2014-05-21T09:00:00,2014-05-21T14:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,322,490,2014-05-21T10:00:00,2014-05-21T10:00:00,2014-05-21T15:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,323,491,2014-05-21T11:00:00,2014-05-21T11:00:00,2014-05-21T16:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,324,492,2014-05-21T12:00:00,2014-05-21T12:00:00,2014-05-21T17:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,325,493,2014-05-21T13:00:00,2014-05-21T13:00:00,2014-05-21T18:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,326,494,2014-05-21T14:00:00,2014-05-21T14:00:00,2014-05-21T19:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,327,495,2014-05-21T15:00:00,2014-05-21T15:00:00,2014-05-21T20:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,328,496,2014-05-21T16:00:00,2014-05-21T16:00:00,2014-05-21T21:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,329,497,2014-05-21T17:00:00,2014-05-21T17:00:00,2014-05-21T22:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,330,498,2014-05-21T18:00:00,2014-05-21T18:00:00,2014-05-21T23:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,331,499,2014-05-21T19:00:00,2014-05-21T19:00:00,2014-05-22T00:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,332,500,2014-05-21T20:00:00,2014-05-21T20:00:00,2014-05-22T01:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,333,501,2014-05-21T21:00:00,2014-05-21T21:00:00,2014-05-22T02:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,334,502,2014-05-21T22:00:00,2014-05-21T22:00:00,2014-05-22T03:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,335,503,2014-05-21T23:00:00,2014-05-21T23:00:00,2014-05-22T04:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,336,504,2014-05-22T00:00:00,2014-05-22T00:00:00,2014-05-22T05:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,337,505,2014-05-22T01:00:00,2014-05-22T01:00:00,2014-05-22T06:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,338,506,2014-05-22T02:00:00,2014-05-22T02:00:00,2014-05-22T07:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,339,507,2014-05-22T03:00:00,2014-05-22T03:00:00,2014-05-22T08:00:00,Q1,True,False
selection_interval_L0_not_test_not_neural,168h_6h,340,508,2014-05-22T04:00:00,2014-05-22T04:00:00,2014-05-22T09:00:00,Q1,True,False
